record_time_ns,source_time_s,lane_center_x,heading_error_rad,curve_state,curvature_severity,signed_curvature,preview_signed_curvature,s_transition_active,elapsed_s,heading_error_deg,cte_px,phase_a,reason_a,target_speed_a,filtered_curvature_risk,curvature_trend,fast_alignment,curve_evidence,target_speed_b,mode_b,hold_active_b,command_speed_a,command_speed_b
1786343450374292787,1786343450.293141,429.8564156503524,-0.3316488609578669,Curve,0.9347221255302429,-7.1595635414123535,-7.864569664001465,False,1.4799988269805908,-19.002080013206836,109.8564156503524,CURVE_IN,S_CANDIDATE,10.0,0.9354835970705215,0.0,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343450440995973,1786343450.393131,430.3734738953144,-0.32593760309958003,Curve,0.9347221255302429,-7.20933723449707,-10.092179298400879,False,1.579988956451416,-18.674849042216074,110.37347389531442,CURVE_IN,S_CANDIDATE,10.0,0.940224061716905,0.005458305586686474,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343450507628072,1786343450.465143,429.34314659712834,-0.3345949896079918,Curve,0.9347657561302185,-7.164684772491455,-7.241860389709473,False,1.652000904083252,-19.17088075076157,109.34314659712834,CURVE_IN,S_CANDIDATE,10.0,0.940224061716905,0.0047404646463834466,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343450575003064,1786343450.493145,429.81513086931557,-0.3079712342626613,Curve,0.9347657561302185,-7.200043201446533,-10.669488906860352,False,1.6800029277801514,-17.645451934685266,109.81513086931557,CURVE_IN,S_CANDIDATE,10.0,0.9527953610004047,0.01257129928349976,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343450640998312,1786343450.565114,430.2735261880588,-0.32763366037672814,Curve,0.9348785281181335,-7.177957057952881,-7.567846298217773,False,1.751971960067749,-18.77202596600911,110.27352618805878,CURVE_IN,S_CANDIDATE,10.0,0.9380255917728065,-0.0021984699440984468,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343450707654651,1786343450.657117,430.9342226914301,-0.3592432880323419,Curve,0.9348785281181335,-0.4591110348701477,4.406128406524658,False,1.8439748287200928,-20.583124222655787,110.93422269143008,CURVE_IN,S_CANDIDATE,10.0,0.9380255917728065,-0.014769769227598206,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343450774341054,1786343450.697117,430.3689019974091,-0.31597629969056096,Curve,0.9348785281181335,-7.212996482849121,-11.149972915649414,False,1.8839750289916992,-18.104108398430004,110.36890199740913,CURVE_IN,S_CANDIDATE,10.0,0.9380255917728065,0.0,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343450842310106,1786343450.757103,430.2259767169942,-0.3318201312983564,Curve,0.9348785281181335,-7.132606506347656,-7.211511611938477,False,1.9439609050750732,-19.011893080872657,110.22597671699418,CURVE_IN,S_CANDIDATE,10.0,0.9351618690133422,-0.0028637227594643377,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343450907658366,1786343450.829139,430.83951035778944,-0.32763385502329156,Curve,0.9348785281181335,-7.2082109451293945,-9.704000473022461,False,2.0159969329833984,-18.772037118435694,110.83951035778944,CURVE_IN,S_CANDIDATE,10.0,0.9509996102683541,0.012974018495547579,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343450974389857,1786343450.88913,431.24891273075275,-0.33588966608442317,Curve,0.9348240494728088,-7.171541213989258,-6.993255138397217,False,2.0759880542755127,-19.245060248695957,111.24891273075275,CURVE_IN,S_CANDIDATE,10.0,0.9351618690133422,0.0,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343451041445239,1786343450.961107,430.092581566747,-0.3334553229937665,Curve,0.9351341128349304,-7.239967346191406,-8.875731468200684,False,2.1479649543762207,-19.105582663714497,110.09258156674701,CURVE_IN,S_CANDIDATE,10.0,0.9466708275833378,-0.0043287826850163524,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343451108057419,1786343451.021147,429.55345558159604,-0.3285354876949555,Curve,0.9348240494728088,-7.140005111694336,-10.227027893066406,False,2.208004951477051,-18.823696865193142,109.55345558159604,CURVE_IN,S_CANDIDATE,10.0,0.9466708275833378,0.011508958569995564,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343451174318684,1786343451.089115,429.6708926856277,-0.35262164803885937,Curve,0.9348240494728088,-3.93510365486145,-4.1985249519348145,False,2.275972843170166,-20.203732197574205,109.67089268562768,CURVE_IN,S_CANDIDATE,10.0,0.9466708275833378,0.0,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343451242181570,1786343451.153113,429.6635665086312,-0.3433635718246822,Curve,0.9345549941062927,-7.138051509857178,-7.307400703430176,False,2.339970827102661,-19.673283504091398,109.66356650863122,CURVE_IN,S_CANDIDATE,10.0,0.9359581992787529,-0.01071262830458486,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343451307648644,1786343451.221136,428.4939476654496,-0.3296018474949573,Curve,0.9345549941062927,-7.194087028503418,-11.003622055053711,False,2.407994031906128,-18.884794781175657,108.49394766544958,CURVE_IN,S_CANDIDATE,10.0,0.9359581992787529,-0.01071262830458486,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343451374307797,1786343451.285115,426.78932845417285,-0.3259101396889419,Curve,0.9345549941062927,-7.179204940795898,-11.3444242477417,False,2.471972942352295,-18.673275504695475,106.78932845417285,CURVE_IN,S_CANDIDATE,10.0,0.9565354287886795,0.020577229509926576,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343451440947181,1786343451.353113,426.6612147468171,-0.32726691653508627,Curve,0.9346255660057068,-7.148251533508301,-10.523164749145508,False,2.539970874786377,-18.75101309172062,106.66121474681711,CURVE_IN,S_CANDIDATE,10.0,0.9565354287886795,0.020577229509926576,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343451507651806,1786343451.457112,426.68269047970637,-0.3259558558658597,Curve,0.9346255660057068,-7.146158695220947,-10.951946258544922,False,2.643970012664795,-18.675894848688337,106.68269047970637,CURVE_IN,S_CANDIDATE,10.0,0.9563392991276987,-0.00019612966098081497,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343451574303965,1786343451.485107,427.0978660035455,-0.26559919544357,Curve,0.9346255660057068,-0.8825562596321106,-0.8825562596321106,False,2.6719648838043213,-15.217712940986846,107.0978660035455,CURVE_IN,S_CANDIDATE,10.0,0.9546409754931079,-0.0018944532955715854,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343451640944224,1786343451.545158,428.16460137793877,-0.31228314471416013,Curve,0.9346076846122742,-7.145809173583984,-9.70639705657959,False,2.73201584815979,-17.892506205194497,108.16460137793877,CURVE_IN,S_CANDIDATE,10.0,0.9510111161433139,-0.005328182984384755,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343451707730580,1786343451.617111,427.95170983549053,-0.2614532667515128,Curve,0.9346047043800354,-0.8825562596321106,-0.8825562596321106,False,2.803968906402588,-14.980168724769776,107.95170983549053,CURVE_IN,S_CANDIDATE,10.0,0.9346047043800354,-0.02003627111307249,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343451774510554,1786343451.67713,427.07597793745754,-0.3130119595015193,Curve,0.934003472328186,-7.076157569885254,-9.674866676330566,False,2.863987922668457,-17.9342642165569,107.07597793745754,CURVE_IN,S_CANDIDATE,10.0,0.9508593069663377,-0.0001518091769762142,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343451841004580,1786343451.749125,428.5947506008681,-0.3199172546910379,Curve,0.934003472328186,-7.141472339630127,-11.35100269317627,False,2.9359829425811768,-18.329908487208307,108.59475060086811,CURVE_IN,S_CANDIDATE,10.0,0.9508593069663377,0.01625460258630229,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343451907660137,1786343451.809121,429.27077793886156,-0.33274130825070813,Curve,0.934497594833374,-7.133306503295898,-8.257837295532227,False,2.995978832244873,-19.064672632427133,109.27077793886156,CURVE_IN,S_CANDIDATE,10.0,0.9508593069663377,0.0,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343451974399252,1786343451.909114,428.54856794892225,-0.26912224564860465,Curve,0.934003472328186,-0.8505175709724426,-0.8505175709724426,False,3.0959718227386475,-15.41956884874803,108.54856794892225,CURVE_IN,S_CANDIDATE,10.0,0.942908279392782,-0.007951027573555702,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343452043551802,1786343451.941105,427.64035898899294,-0.20917993410675423,Curve,0.934003472328186,-0.15510213375091553,-0.15510213375091553,False,3.127962827682495,-11.985127383141679,107.64035898899294,CURVE_IN,S_CANDIDATE,10.0,0.934003472328186,-0.016855834638151657,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343452107686851,1786343452.041105,425.7758655570937,-0.289770550492396,Curve,0.934497594833374,-7.154895782470703,-11.686302185058594,False,3.2279629707336426,-16.602629570396807,105.77586555709371,CURVE_IN,S_CANDIDATE,10.0,0.934497594833374,-0.008410684559407966,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343452174314187,1786343452.073109,424.68438685232917,-0.32560688530156445,Curve,0.934497594833374,-7.1525959968566895,-8.608966827392578,False,3.2599668502807617,-18.655900308179923,104.68438685232917,CURVE_IN,S_CANDIDATE,10.0,0.9451090327284545,0.011105560400268444,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343452242379809,1786343452.145121,423.48709240164607,-0.3057702070221837,Curve,0.9346626996994019,-7.473093032836914,-9.05737590789795,False,3.3319790363311768,-17.519342363212573,103.48709240164607,CURVE_IN,S_CANDIDATE,10.0,0.9476843848334129,0.013186790000038862,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343452307881137,1786343452.245093,423.7765161176401,-0.3316111387540226,Curve,0.934682309627533,-7.358234882354736,-8.455362319946289,False,3.4319510459899902,-18.999918690132628,103.77651611764009,CURVE_IN,S_CANDIDATE,10.0,0.9451090327284545,0.0,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343452374292810,1786343452.305121,424.54248107776743,-0.3652395674749073,Curve,0.934682309627533,-4.1989054679870605,-3.099485397338867,False,3.491978883743286,-20.926685727495844,104.54248107776743,CURVE_IN,S_CANDIDATE,10.0,0.944167529784211,-0.00351685504920185,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343452443077922,1786343452.377119,426.261263903069,-0.3431528123547936,Curve,0.9346626996994019,-7.096033573150635,-10.097354888916016,False,3.563977003097534,-19.661207875974366,106.261263903069,CURVE_IN,S_CANDIDATE,10.0,0.944167529784211,-0.0009415029442434442,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343452507713580,1786343452.437129,428.8849677837013,-0.3541325464478512,Curve,0.9341761469841003,-6.64632511138916,-3.634568691253662,False,3.6239869594573975,-20.290300299682468,108.88496778370131,CURVE_IN,S_CANDIDATE,10.0,0.9341761469841003,-0.009991382800110693,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343452574320860,1786343452.509137,431.94104502167465,-0.35664789530511,Curve,0.9303818941116333,-6.682041168212891,-3.7329301834106445,False,3.6959948539733887,-20.43441917320645,111.94104502167465,CURVE_IN,S_CANDIDATE,10.0,0.9303819083893646,-0.013785621394846403,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343452640973958,1786343452.569107,434.98831034760497,-0.36049789932460113,Curve,0.9300339818000793,-5.919348239898682,-3.341418743133545,False,3.755964994430542,-20.655008154631695,114.98831034760497,CURVE_IN,S_CANDIDATE,10.0,0.9300339818000793,-0.004142165184020996,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343452709727621,1786343452.641113,437.2702194075283,-0.2983211586957948,Curve,0.9303818941116333,-8.00467586517334,-8.00467586517334,False,3.8279709815979004,-17.0925433327215,117.27021940752832,CURVE_IN,S_CANDIDATE,10.0,0.9303819083893646,0.0,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343452807838305,1786343452.701115,440.02168793043705,-0.42539778345249113,Curve,0.9300339818000793,-3.0921406745910645,-5.603027820587158,False,3.887972831726074,-24.37349760604787,120.02168793043705,CURVE_IN,S_CANDIDATE,10.0,0.9300339818000793,0.0,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343452840976063,1786343452.769091,440.2303034785683,-0.33774533114120364,Curve,0.9303818941116333,-8.182868957519531,-8.182868957519531,False,3.955948829650879,-19.35138202463938,120.23030347856832,CURVE_IN,S_CANDIDATE,10.0,0.941208811725853,0.010826903336488392,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343452907659991,1786343452.833111,440.64410622194066,-0.3268377292485508,Curve,0.9412088394165039,-8.353922843933105,-16.650781631469727,False,4.0199689865112305,-18.726422471581465,120.64410622194066,CURVE_IN,S_CANDIDATE,10.0,0.9424153465350884,0.01238136473500906,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343452976404412,1786343452.90113,440.2237338397093,-0.3531132640691466,Curve,0.9412088394165039,-7.783722877502441,-4.156487464904785,False,4.087987899780273,-20.231899721250638,120.22373383970933,CURVE_IN,S_CANDIDATE,10.0,0.9424153465350884,0.0012065348092353823,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343453041070880,1786343452.965138,369.99781383970935,-0.32629815241699983,Curve,0.9396406412124634,-7.3308186531066895,-7.3308186531066895,False,4.151995897293091,-18.69550699641055,49.99781383970935,CURVE_IN,S_CANDIDATE,10.0,0.9396406655082659,-0.0027746810268225452,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343453107657451,1786343453.033106,295.42720812542365,-0.3629884600001057,Curve,0.9396406412124634,-7.114202976226807,-4.188143730163574,False,4.219964027404785,-20.79770676995936,-24.572791874576353,CURVE_IN,S_CANDIDATE,10.0,0.9396406412124634,-0.0027747053226250262,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343453174673098,1786343453.10511,216.42853383970936,-0.3468537414432045,Curve,0.9361497163772583,-7.049746036529541,-7.049746036529541,False,4.291967868804932,-19.87325549301751,-103.57146616029064,CURVE_IN,S_CANDIDATE,10.0,0.9361497163772583,-0.003490949131007559,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343453240996573,1786343453.165099,191.0736295652479,-0.38306355898300715,Curve,0.9343332648277283,-6.913358688354492,-2.3374550342559814,False,4.351956844329834,-21.947925214986984,-128.9263704347521,CURVE_IN,S_CANDIDATE,10.0,0.9343332648277283,-0.005307376384735107,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343453307644354,1786343453.237465,183.8720592909624,-0.41658103109821265,Curve,0.933772623538971,-6.947202682495117,-1.690165400505066,False,4.424322843551636,-23.868334907135683,-136.1279407090376,CURVE_IN,S_CANDIDATE,10.0,0.933772623538971,-0.0023770928382873535,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343453374493583,1786343453.297105,181.78013694781038,-0.42991321440528013,Curve,0.9328606724739075,-6.54937744140625,-1.6701898574829102,False,4.4839630126953125,-24.632212742325418,-138.21986305218962,CURVE_IN,S_CANDIDATE,10.0,0.9328606724739075,-0.0014725923538208008,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343453441073259,1786343453.369108,182.7700055787945,-0.45179823286686727,Curve,0.9325541853904724,-5.916215419769287,-1.3100368976593018,False,4.555965900421143,-25.88613193474025,-137.2299944212055,CURVE_IN,S_CANDIDATE,10.0,0.9325541853904724,-0.0012184381484985352,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343453510203707,1786343453.429127,184.1073898345944,-0.4234345841833805,Curve,0.9323828220367432,-6.8945698738098145,-3.0643558502197266,False,4.615984916687012,-24.261014573584664,-135.8926101654056,CURVE_IN,S_CANDIDATE,10.0,0.9323828220367432,-0.00047785043716430664,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343453574334579,1786343453.529097,185.2971282854285,-0.42663296066364803,Curve,0.9299773573875427,-6.640544891357422,-1.6979340314865112,False,4.715955018997192,-24.4442680471979,-134.7028717145715,CURVE_IN,S_CANDIDATE,10.0,0.9299773573875427,-0.0025768280029296875,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343453644356144,1786343453.56111,186.58033851513963,-0.42574878479416495,Curve,0.9291278719902039,-6.554958820343018,-1.9671640396118164,False,4.747967958450317,-24.39360850152921,-133.41966148486037,CURVE_IN,S_CANDIDATE,10.0,0.9299773325975198,-0.0024054894392233628,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343453709489394,1786343453.633092,187.7075028349511,-0.39125753778947275,Curve,0.9299773573875427,-7.861714839935303,-2.5410454273223877,False,4.8199498653411865,-22.417405618017106,-132.2924971650489,CURVE_IN,S_CANDIDATE,10.0,0.9299773573875427,0.0,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343453774328234,1786343453.733097,179.59330186039227,-0.4322500467316769,Curve,0.9299773573875427,-6.41693115234375,-1.3003671169281006,False,4.919955015182495,-24.76610337205769,-140.40669813960773,CURVE_IN,S_CANDIDATE,10.0,0.9299773573875427,2.479002292332666e-08,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343453840991209,1786343453.793098,200.57624530357788,-0.4058946313078139,Curve,0.9299773573875427,-7.902034759521484,-2.944542646408081,False,4.9799559116363525,-23.256049300956345,-119.42375469642212,CURVE_IN,S_CANDIDATE,10.0,0.9402036532492097,0.010226295861667012,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343453907847503,1786343453.825098,207.83208597609328,-0.4339764652635772,Curve,0.9291278719902039,-6.5050530433654785,-1.9178177118301392,False,5.011955976486206,-24.865019867608748,-112.16791402390672,CURVE_IN,S_CANDIDATE,10.0,0.9291278719902039,-0.0008494853973388672,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343453974688495,1786343453.893081,209.6228361459359,-0.4868032205411851,Curve,0.9286229610443115,-5.7704386711120605,-0.816180944442749,False,5.079938888549805,-27.891769990386127,-110.3771638540641,CURVE_IN,S_CANDIDATE,10.0,0.9286229610443115,-0.011580692204898213,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343454040983489,1786343453.96508,208.53450086825626,-0.42818545115458057,Curve,0.9286229610443115,-7.356412887573242,-4.662895679473877,False,5.151937961578369,-24.53321920006253,-111.46549913174374,CURVE_IN,S_CANDIDATE,10.0,0.9286229610443115,-0.000504910945892334,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343454107678466,1786343454.025189,209.8030186153277,-0.5135746840314976,Curve,0.9286229610443115,-5.618229389190674,-0.7226783633232117,False,5.21204686164856,-29.42566185976961,-110.19698138467231,CURVE_IN,S_CANDIDATE,10.0,0.9286229610443115,0.0,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343454175062311,1786343454.097083,210.97661012315925,-0.5018948241564262,Curve,0.9286229610443115,-6.62389612197876,-0.907627522945404,False,5.283941030502319,-28.756455183623817,-109.02338987684075,CURVE_IN,S_CANDIDATE,10.0,0.9298136874206528,0.0011907263763413223,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343454240994565,1786343454.15711,209.48853701507622,-0.49773027995481267,Curve,0.9298136830329895,-6.823080539703369,-0.950905442237854,False,5.343967914581299,-28.517844377275686,-110.51146298492378,CURVE_IN,S_CANDIDATE,10.0,0.9298136874206528,0.0011907263763413223,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343454307711096,1786343454.229082,254.37760725934857,-0.5501301364203285,Curve,0.9298136830329895,-1.768635630607605,-2.220332384109497,False,5.415940046310425,-31.52013499984104,-65.62239274065143,CURVE_IN,S_CANDIDATE,10.0,0.9298136874206528,0.0,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343454374514016,1786343454.321101,215.60449640301042,-0.610090084212565,Curve,0.9182770252227783,-1.4501863718032837,-0.8544002175331116,False,5.507958889007568,-34.955586948160956,-104.39550359698958,CURVE_IN,S_CANDIDATE,10.0,0.9182770252227783,-0.011536662197874525,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343454442064282,1786343454.361131,206.67947656144372,-0.6313763275650077,Curve,0.7796031832695007,-1.151543378829956,-1.151543378829956,False,5.5479888916015625,-36.17519885394432,-113.32052343855628,S_TRANSITION,S_CANDIDATE,10.0,0.7796031832695007,-0.1502105041511521,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343454507658949,1786343454.421076,203.55491430555898,-0.6091681722910877,Curve,0.7796031832695007,-2.1582634449005127,-1.1113345623016357,False,5.60793399810791,-34.9027652859775,-116.44508569444102,S_TRANSITION,S_CANDIDATE,10.0,0.7796031832695007,0.0,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343454574744953,1786343454.493077,199.4692812924768,-0.6830321297244888,Curve,0.7436142563819885,-1.2124152183532715,-0.23302707076072693,False,5.679934978485107,-39.134858305045356,-120.53071870752319,S_TRANSITION,S_CANDIDATE,10.0,0.7436142563819885,-0.03598892688751221,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343454642469757,1786343454.55308,196.71261221219203,-0.6807371319667561,Curve,0.7436142563819885,-1.7076350450515747,-0.23428958654403687,False,5.739938020706177,-39.00336461953528,-123.28738778780797,S_TRANSITION,S_CANDIDATE,10.0,0.7735132892002451,-0.006089894069255641,False,True,10.0,STRONG_CURVE,False,10.0,10.0
1786343454707747410,1786343454.613075,191.77268235798948,-0.7164147096281497,Curve,0.708014726638794,-1.0976301431655884,-1.0976301431655884,False,5.799932956695557,-41.04753924278336,-128.22731764201052,S_TRANSITION,S_CANDIDATE,10.0,0.7080147416110794,-0.03559951477090917,False,True,10.0,STRONG_CURVE,False,10.0,10.0
